"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"HospitalChone/1219414631421488_965462532031551/1219414631421488_965462532031551";"1356";"1221";"2";"1219414631421488_965462532031551";"offcut";"";"fetched (200)";"2024-06-08 21:38:43.455432";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_965462465364891";"1222";"1190";"1";"1219414631421488_965462465364891";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-20T04:09:10+0000";"";"";""
"HospitalChone/1219414631421488_965462465364891/1219414631421488_965462465364891";"1357";"1222";"2";"1219414631421488_965462465364891";"empty";"";"fetched (200)";"2024-06-08 21:38:43.801773";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_965462465364891/1219414631421488_965462465364891";"1358";"1222";"2";"1219414631421488_965462465364891";"offcut";"";"fetched (200)";"2024-06-08 21:38:43.801773";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_963320978912373";"1223";"1190";"1";"1219414631421488_963320978912373";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"El Hospital General Dr. Napoleón Dávila Córdova informa a la ciudadanía:";"2024-05-16T21:59:11+0000";"";"";""
"HospitalChone/1219414631421488_963320978912373/1219414631421488_963320978912373";"1359";"1223";"2";"1219414631421488_963320978912373";"data";"data.*";"fetched (200)";"2024-06-08 21:38:44.114207";"Facebook:/<post-id>/comments";"Deberian ver la clases q profesionales q tienen trabajando ahi que tratan mal a los pacientes .... Diciendo q a ellos no les importa  lo q a uno le pase .....esos son los tratos q dan a las pacientes";"2024-05-17T01:42:13+0000";"0";"0";""
"HospitalChone/1219414631421488_963320978912373/1219414631421488_963320978912373";"1360";"1223";"2";"1219414631421488_963320978912373";"data";"data.*";"fetched (200)";"2024-06-08 21:38:44.114207";"Facebook:/<post-id>/comments";"Hospital General Dr.  Napoleón Dávila Córdova yo soy profesional de la salud y déjeme decirle q la corrupción existe y existirá aquí o en cualquier institución sea del msp o cualquier institución del estado sencillamente xq predomina el dinero antes q lo profesional dónde esta la ética profesional de los administrativos desde q se inició el funcionamiento del nuevo hospital a existido ya los puestos estaban dados y no se dió el debido proceso es más cuando nos enteramos q se publicó el proceso ya tenían el listado con los profesionales contratados q ni los CV querían recibir si no estaban en la lista de seleccionados ni pasar a x lo menos perder tiempo dejando nuestros documentos querían dejar ingresar y en esos listados estaban profesionales de otras provincias cuando desde el alcalde mentiroso q tiene chone dijo los puestos o vacantes q se den al aperturarse el hospital serán prioridad los profesionales de chone y sus parroquias xq chone se merece tener su mano de obra local quizo decir lucramiento de los administrativos y este comunicado a de ser xq se kieren lavar las manos una vez q ya han ingresados varios profesuonales a laborar y cuantos miles de dolares a los bolsillos de algunos tramitadores";"2024-05-17T03:27:20+0000";"4";"1";""
"HospitalChone/1219414631421488_963320978912373/1219414631421488_963320978912373";"1361";"1223";"2";"1219414631421488_963320978912373";"data";"data.*";"fetched (200)";"2024-06-08 21:38:44.114207";"Facebook:/<post-id>/comments";"JC Soliz usted tiene toda la razón esos puestos ya estaban comprados si mi hija es licenciada en enfermería x último ya tiene su maestría y ya casi más de dos años sin trabajo siempre ella está postulando y nada";"2024-05-17T13:04:43+0000";"2";"0";""
"HospitalChone/1219414631421488_963320978912373/1219414631421488_963320978912373";"1362";"1223";"2";"1219414631421488_963320978912373";"offcut";"";"fetched (200)";"2024-06-08 21:38:44.114207";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_963276255583512";"1224";"1190";"1";"1219414631421488_963276255583512";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-16T20:12:56+0000";"";"";""
"HospitalChone/1219414631421488_963276255583512/1219414631421488_963276255583512";"1363";"1224";"2";"1219414631421488_963276255583512";"data";"data.*";"fetched (200)";"2024-06-08 21:38:44.478918";"Facebook:/<post-id>/comments";"Hoy vivi la peor atencion en el Hospital General Dr.  Napoleón Dávila Córdova  donde una enfermera le explique mi situación y le dije q que esperaba para atenderme  porque estoy embarazada de 40 sg y tengo el VPH cepa 16 y le dije q necesitaba q me ayude  y le dije q si esperaba q a mi o a el bebe le pasara algo y lo q me supo decir esque eso a ella q le importaba";"2024-05-17T01:44:39+0000";"0";"0";""
"HospitalChone/1219414631421488_963276255583512/1219414631421488_963276255583512";"1364";"1224";"2";"1219414631421488_963276255583512";"offcut";"";"fetched (200)";"2024-06-08 21:38:44.478918";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_962138395697298";"1225";"1190";"1";"1219414631421488_962138395697298";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 🚑 El Hospital General Dr. Napoleón Dávila Córdova realizó la entrega de una ambulancia a la comunidad la cual beneficiará a la zona centro norte de Manabí,  vehículo que fue entregado por Franklin Encalada Calero  Ministro de Salud Pública   Esta ambulancia de soporte vital avanzado cuenta con 33 componentes de equipamiento prehospitalario, además de permiso de funcionamiento, seguro contra incendios y la garantía de 100 mil kilómetros, el cual viene a fortalecer el sistema de atención prehospitalaria de la red de salud. Este medio de transporte donde se salvará vidas recibió la bendición por el Padre Oswaldo Macías Vicario de la Parroquia San Cayetano de Chone.";"2024-05-15T03:41:28+0000";"";"";""
"HospitalChone/1219414631421488_962138395697298/1219414631421488_962138395697298";"1365";"1225";"2";"1219414631421488_962138395697298";"data";"data.*";"fetched (200)";"2024-06-08 21:38:44.795914";"Facebook:/<post-id>/comments";"Franklin Encalada Calero con todo respeto yo no sé de qué tipo de persona usted está hecho o si es que tiene sentimientos o si es que usted sabe la situación real de los hospitales de nuestro país donde es una debacle total una salud en calidad menos del 000% Yo entiendo cuál es su lógica de mentirle al pueblo ecuatoriano donde la gente se está muriendo por falta de atención por falta de medicamentos y por falta de especialistas en todos los hospitales del Ecuador tanto públicos como del Seguro social por cierto que en el Eugenio espejo es uno de los que están muy mal adicional a eso Carlos Andrade Marín que los especialistas y principalmente las trabajadores sociales se creen dueñas de los puestos a tal punto de decir al paciente si usted se está muriendo le podemos atender si no no dónde se ha visto esa inframundo que ustedes manejan, de Qué valores y principios están compuestos no se ponen a pensar en el futuro de sus hijos de sus familias que en algún momento van a necesitar un servicio público como es en la Salud Educación y otros, no me cabe en la cabeza y no entiendo la crueldad tan grande del ser humano principalmente del presidente y ministros como usted que se ríen en la cara del dolor y de la muerte de las personas. Todo por tapar la ineptitud la corrupción y la inoperancia de un presidente que le quedó grande el puesto o simple y llanamente todo está manejando para favor de él y de los empresarios que a él le conviene, no tienen perdón de Dios y efectivamente todo lo que les pase a las personas de hoy en adelante por culpa de cada uno de ustedes que lo lleven en sus conciencias y lo paguen con el tiempo porque lo que se siembra se cosecha vayan a ver esa salud de perro por una comparación porque hasta el pobre animalito tiene que tener una buena calidad de vida, ejemplo también el Hospital regional Ambato hay una pseudo profesionales y pasantes de la peor calaña yo no entiendo cómo permiten que ese tipo de profesionales Por así decirlo trabajen en los hospitales ustedes hacen una promesa de salvar vidas como sea sea por consulta por emergencia o como sea los protocolos de aquí de Ecuador son los pésimos incluso en emergencias un simple dolor de cabeza según ustedes puede ser una jaqueca cualquiera en países desarrollados una simple jaqueca o un dolor de cabeza lo consideran un tumor y por eso lo primero que hacen son exámenes tomografías y lo que completa para descartar cualquier enfermedad grave pero no aquí a la gente simple común le ven como algo inservible de esa manera la mayoría de hospitales y de profesionales por no decir todos de los hospitales públicos les tratan a los pacientes y todavía usted tan sinvergüenza se atreve a decir que los hospitales están operando al 80% que Dios le tenga misericordia y en su conciencia y de todos sus cómplices lleva la muerte de muchas personas que está desde febrero del 2023,";"2024-05-28T23:26:17+0000";"0";"0";""
"HospitalChone/1219414631421488_962138395697298/1219414631421488_962138395697298";"1366";"1225";"2";"1219414631421488_962138395697298";"offcut";"";"fetched (200)";"2024-06-08 21:38:44.795914";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_962136262364178";"1226";"1190";"1";"1219414631421488_962136262364178";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-15T03:37:13+0000";"";"";""
"HospitalChone/1219414631421488_962136262364178/1219414631421488_962136262364178";"1367";"1226";"2";"1219414631421488_962136262364178";"empty";"";"fetched (200)";"2024-06-08 21:38:45.107213";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_962136262364178/1219414631421488_962136262364178";"1368";"1226";"2";"1219414631421488_962136262364178";"offcut";"";"fetched (200)";"2024-06-08 21:38:45.107213";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960653035845834";"1227";"1190";"1";"1219414631421488_960653035845834";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | ⭕ Entre las actividades realizadas por la Gestión de Cuidados de Enfermería del Hospital General Dr. Napoleón Dávila Córdova del Ministerio de Salud Pública por motivo del #DíaInternacionalDeLaEnfermería se destacó el I Concurso de la Mejor Representación de Florence Nightingale pionera de la enfermería, en donde se recreó su filosofía y legado que perdura hasta estos días así como se rememoró su juramento entre los asistentes de esta rama de la salud.";"2024-05-12T16:16:41+0000";"";"";""
"HospitalChone/1219414631421488_960653035845834/1219414631421488_960653035845834";"1369";"1227";"2";"1219414631421488_960653035845834";"data";"data.*";"fetched (200)";"2024-06-08 21:38:45.428971";"Facebook:/<post-id>/comments";"Actividad muy innovadora realizada por la gestión de Enfermeria donde tuvimos oportunidad de resaltar la humana labor que realizamos en esta profesión...";"2024-05-12T16:46:22+0000";"3";"0";""
"HospitalChone/1219414631421488_960653035845834/1219414631421488_960653035845834";"1370";"1227";"2";"1219414631421488_960653035845834";"offcut";"";"fetched (200)";"2024-06-08 21:38:45.428971";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960632819181189";"1228";"1190";"1";"1219414631421488_960632819181189";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-12T15:37:33+0000";"";"";""
"HospitalChone/1219414631421488_960632819181189/1219414631421488_960632819181189";"1371";"1228";"2";"1219414631421488_960632819181189";"empty";"";"fetched (200)";"2024-06-08 21:38:45.789076";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960632819181189/1219414631421488_960632819181189";"1372";"1228";"2";"1219414631421488_960632819181189";"offcut";"";"fetched (200)";"2024-06-08 21:38:45.789076";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960632715847866";"1229";"1190";"1";"1219414631421488_960632715847866";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-12T15:37:23+0000";"";"";""
"HospitalChone/1219414631421488_960632715847866/1219414631421488_960632715847866";"1373";"1229";"2";"1219414631421488_960632715847866";"empty";"";"fetched (200)";"2024-06-08 21:38:46.102131";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960632715847866/1219414631421488_960632715847866";"1374";"1229";"2";"1219414631421488_960632715847866";"offcut";"";"fetched (200)";"2024-06-08 21:38:46.102131";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960628272514977";"1230";"1190";"1";"1219414631421488_960628272514977";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#Hoy conmemoramos el Día Internacional de la Enfermería, quienes son pilares fundamentales en el cuidado de la salud. ¡Gracias por su dedicación y  compromiso con cada paciente para construir #ElNuevoEcuador!";"2024-05-12T15:28:19+0000";"";"";""
"HospitalChone/1219414631421488_960628272514977/1219414631421488_960628272514977";"1375";"1230";"2";"1219414631421488_960628272514977";"empty";"";"fetched (200)";"2024-06-08 21:38:46.415349";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960628272514977/1219414631421488_960628272514977";"1376";"1230";"2";"1219414631421488_960628272514977";"offcut";"";"fetched (200)";"2024-06-08 21:38:46.415349";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960576412520163";"1231";"1190";"1";"1219414631421488_960576412520163";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"En este día especial, celebremos el amor, la fuerza y la dedicación de todas las madres.  Su sacrificio y entrega son fundamentales para el crecimiento y el bienestar de nuestras familias.  Ustedes son nuestra razón de ser  ¡Feliz Día de la Madre!";"2024-05-12T13:52:31+0000";"";"";""
"HospitalChone/1219414631421488_960576412520163/1219414631421488_960576412520163";"1377";"1231";"2";"1219414631421488_960576412520163";"empty";"";"fetched (200)";"2024-06-08 21:38:46.721603";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960576412520163/1219414631421488_960576412520163";"1378";"1231";"2";"1219414631421488_960576412520163";"offcut";"";"fetched (200)";"2024-06-08 21:38:46.721603";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960554382522366";"1232";"1190";"1";"1219414631421488_960554382522366";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"¡El amor de una madre hace que el ser humano logre lo imposible ❤️🫂!  En conmemoración del #DíaDeLaMadre, @Salud_Ec envía un saludo a todas las mujeres que cumplen este importante rol y conforman esta institución y a las madres de todo el país 🇪🇨.   ¡Feliz Día 💐!";"2024-05-12T13:14:08+0000";"";"";""
"HospitalChone/1219414631421488_960554382522366/1219414631421488_960554382522366";"1379";"1232";"2";"1219414631421488_960554382522366";"empty";"";"fetched (200)";"2024-06-08 21:38:47.048609";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960554382522366/1219414631421488_960554382522366";"1380";"1232";"2";"1219414631421488_960554382522366";"offcut";"";"fetched (200)";"2024-06-08 21:38:47.048609";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960120482565756";"1233";"1190";"1";"1219414631421488_960120482565756";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | El Hospital General Dr. Napoleón Dávila Córdova participó de manera exitosa de la #FeriaSalud realizada en la ciudad de Portoviejo bajo la acertada organización de la Coordinación Zonal 4 - Salud y Ministerio de Salud Pública. En este evento donde se ofertaron los servicios de salud para estar más cerca de la comunidad, el público presente se deleitó con grandes talentos chonenses, a quienes agradecemos su acompañamiento. Compartimos postales de nuestra participación.";"2024-05-11T20:52:50+0000";"";"";""
"HospitalChone/1219414631421488_960120482565756/1219414631421488_960120482565756";"1381";"1233";"2";"1219414631421488_960120482565756";"empty";"";"fetched (200)";"2024-06-08 21:38:47.351609";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960120482565756/1219414631421488_960120482565756";"1382";"1233";"2";"1219414631421488_960120482565756";"offcut";"";"fetched (200)";"2024-06-08 21:38:47.351609";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960116039232867";"1234";"1190";"1";"1219414631421488_960116039232867";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-11T20:40:33+0000";"";"";""
"HospitalChone/1219414631421488_960116039232867/1219414631421488_960116039232867";"1383";"1234";"2";"1219414631421488_960116039232867";"empty";"";"fetched (200)";"2024-06-08 21:38:47.662609";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960116039232867/1219414631421488_960116039232867";"1384";"1234";"2";"1219414631421488_960116039232867";"offcut";"";"fetched (200)";"2024-06-08 21:38:47.662609";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960115869232884";"1235";"1190";"1";"1219414631421488_960115869232884";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-11T20:40:09+0000";"";"";""
"HospitalChone/1219414631421488_960115869232884/1219414631421488_960115869232884";"1385";"1235";"2";"1219414631421488_960115869232884";"empty";"";"fetched (200)";"2024-06-08 21:38:47.995603";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960115869232884/1219414631421488_960115869232884";"1386";"1235";"2";"1219414631421488_960115869232884";"offcut";"";"fetched (200)";"2024-06-08 21:38:47.995603";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960115802566224";"1236";"1190";"1";"1219414631421488_960115802566224";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-11T20:39:56+0000";"";"";""
"HospitalChone/1219414631421488_960115802566224/1219414631421488_960115802566224";"1387";"1236";"2";"1219414631421488_960115802566224";"empty";"";"fetched (200)";"2024-06-08 21:38:48.312216";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_960115802566224/1219414631421488_960115802566224";"1388";"1236";"2";"1219414631421488_960115802566224";"offcut";"";"fetched (200)";"2024-06-08 21:38:48.312216";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_959590552618749";"1237";"1190";"1";"1219414631421488_959590552618749";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | ⭕En el Hospital General Dr. Napoleón Dávila Córdova, la gerencia hospitalaria brindó una emotiva serenata en homenaje al #DíaDeLaMadre, en la cual estuvieron presentes usuarias y personal quienes recibieron con mucho agrado este gesto, que resalta la valiosa presencia de este ser en todos los ámbitos de la sociedad.";"2024-05-11T00:33:26+0000";"";"";""
"HospitalChone/1219414631421488_959590552618749/1219414631421488_959590552618749";"1389";"1237";"2";"1219414631421488_959590552618749";"empty";"";"fetched (200)";"2024-06-08 21:38:48.619462";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_959590552618749/1219414631421488_959590552618749";"1390";"1237";"2";"1219414631421488_959590552618749";"offcut";"";"fetched (200)";"2024-06-08 21:38:48.619462";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_959587105952427";"1238";"1190";"1";"1219414631421488_959587105952427";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador |⭕ El Día Internacional de la Enfermería se celebró en el Hospital General Dr. Napoleón Dávila Córdova, con un acto especial en el cual se brindó recocimiento a los profesionales que cumplieron 25 y 35 años de servicio. Así mismo, se entregó recocimientos a las áreas ganadoras del II Concurso de Fotografía Cuidado Humanizado en Salud y la Florence Nigthingale de cada servicio. Felicitamos a este grupo de distinguidos profesionales que enaltecen nuestro trabajo hospitalario con gran dedicación y vocación.";"2024-05-11T00:25:40+0000";"";"";""
"HospitalChone/1219414631421488_959587105952427/1219414631421488_959587105952427";"1391";"1238";"2";"1219414631421488_959587105952427";"empty";"";"fetched (200)";"2024-06-08 21:38:48.970396";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_959587105952427/1219414631421488_959587105952427";"1392";"1238";"2";"1219414631421488_959587105952427";"offcut";"";"fetched (200)";"2024-06-08 21:38:48.970396";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958996286011509";"1239";"1190";"1";"1219414631421488_958996286011509";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-10T01:33:33+0000";"";"";""
"HospitalChone/1219414631421488_958996286011509/1219414631421488_958996286011509";"1393";"1239";"2";"1219414631421488_958996286011509";"empty";"";"fetched (200)";"2024-06-08 21:38:49.277717";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958996286011509/1219414631421488_958996286011509";"1394";"1239";"2";"1219414631421488_958996286011509";"offcut";"";"fetched (200)";"2024-06-08 21:38:49.277717";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958996212678183";"1240";"1190";"1";"1219414631421488_958996212678183";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-10T01:33:25+0000";"";"";""
"HospitalChone/1219414631421488_958996212678183/1219414631421488_958996212678183";"1395";"1240";"2";"1219414631421488_958996212678183";"empty";"";"fetched (200)";"2024-06-08 21:38:49.584351";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958996212678183/1219414631421488_958996212678183";"1396";"1240";"2";"1219414631421488_958996212678183";"offcut";"";"fetched (200)";"2024-06-08 21:38:49.584351";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958996192678185";"1241";"1190";"1";"1219414631421488_958996192678185";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-10T01:33:22+0000";"";"";""
"HospitalChone/1219414631421488_958996192678185/1219414631421488_958996192678185";"1397";"1241";"2";"1219414631421488_958996192678185";"empty";"";"fetched (200)";"2024-06-08 21:38:49.898546";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958996192678185/1219414631421488_958996192678185";"1398";"1241";"2";"1219414631421488_958996192678185";"offcut";"";"fetched (200)";"2024-06-08 21:38:49.898546";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958995849344886";"1242";"1190";"1";"1219414631421488_958995849344886";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-10T01:32:32+0000";"";"";""
"HospitalChone/1219414631421488_958995849344886/1219414631421488_958995849344886";"1399";"1242";"2";"1219414631421488_958995849344886";"empty";"";"fetched (200)";"2024-06-08 21:38:50.216723";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958995849344886/1219414631421488_958995849344886";"1400";"1242";"2";"1219414631421488_958995849344886";"offcut";"";"fetched (200)";"2024-06-08 21:38:50.216723";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958995809344890";"1243";"1190";"1";"1219414631421488_958995809344890";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-10T01:32:29+0000";"";"";""
"HospitalChone/1219414631421488_958995809344890/1219414631421488_958995809344890";"1401";"1243";"2";"1219414631421488_958995809344890";"empty";"";"fetched (200)";"2024-06-08 21:38:50.530723";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958995809344890/1219414631421488_958995809344890";"1402";"1243";"2";"1219414631421488_958995809344890";"offcut";"";"fetched (200)";"2024-06-08 21:38:50.530723";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958995759344895";"1244";"1190";"1";"1219414631421488_958995759344895";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-10T01:32:23+0000";"";"";""
"HospitalChone/1219414631421488_958995759344895/1219414631421488_958995759344895";"1403";"1244";"2";"1219414631421488_958995759344895";"empty";"";"fetched (200)";"2024-06-08 21:38:50.847722";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958995759344895/1219414631421488_958995759344895";"1404";"1244";"2";"1219414631421488_958995759344895";"offcut";"";"fetched (200)";"2024-06-08 21:38:50.847722";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958995729344898";"1245";"1190";"1";"1219414631421488_958995729344898";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"";"2024-05-10T01:32:19+0000";"";"";""
"HospitalChone/1219414631421488_958995729344898/1219414631421488_958995729344898";"1405";"1245";"2";"1219414631421488_958995729344898";"empty";"";"fetched (200)";"2024-06-08 21:38:51.179174";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958995729344898/1219414631421488_958995729344898";"1406";"1245";"2";"1219414631421488_958995729344898";"offcut";"";"fetched (200)";"2024-06-08 21:38:51.179174";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958995576011580";"1246";"1190";"1";"1219414631421488_958995576011580";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"Continuamos en la lucha contra la delincuencia y el narcoterrorismo con políticas de seguridad efectivas. ¡La seguridad de los ciudadanos es nuestra prioridad! #EcuadorContraElCrimen #AcciónSeguraEcuador";"2024-05-10T01:32:07+0000";"";"";""
"HospitalChone/1219414631421488_958995576011580/1219414631421488_958995576011580";"1407";"1246";"2";"1219414631421488_958995576011580";"empty";"";"fetched (200)";"2024-06-08 21:38:51.497575";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958995576011580/1219414631421488_958995576011580";"1408";"1246";"2";"1219414631421488_958995576011580";"offcut";"";"fetched (200)";"2024-06-08 21:38:51.497575";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958379039406567";"1247";"1190";"1";"1219414631421488_958379039406567";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | ⭕ Una serie de actividades se han preparado para conmemorar el #DíaInternacionalDeLaEnfermería que se recuerda cada 12 de mayo.  La Gestión de Cuidados de Enfermería del Hospital General Dr. Napoleón Dávila Córdova promovió el “II Concurso de Fotografía de Cuidado Humanizado en Enfermería”, mediante el cual se reflejó el trabajo abnegado y de gran vocación de estos profesionales de la salud, resultando ganadoras las siguientes áreas: 🥇Primer Lugar: Consulta Externa 🥈Segundo Lugar: Ginecología 🏅Tercer Lugar: Neonatología  Felicitamos a todos los servicios participantes y en especial a los ganadores.";"2024-05-09T00:44:09+0000";"";"";""
"HospitalChone/1219414631421488_958379039406567/1219414631421488_958379039406567";"1409";"1247";"2";"1219414631421488_958379039406567";"empty";"";"fetched (200)";"2024-06-08 21:38:51.808568";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958379039406567/1219414631421488_958379039406567";"1410";"1247";"2";"1219414631421488_958379039406567";"offcut";"";"fetched (200)";"2024-06-08 21:38:51.808568";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958374482740356";"1248";"1190";"1";"1219414631421488_958374482740356";"data";"data.*";"fetched (200)";"2024-06-08 21:38:00.190831";"Facebook:/<page-id>/posts";"#ElNuevoEcuador | 💦 Con diversas actividades entre las que se resaltan charlas educativas y conversatorios en los diferentes servicios hospitalarios, el Hospital General Dr. Napoleón Dávila Córdova conmemora el Día Mundial de la Higiene de Manos, haciendo énfasis en la importancia de la higiene de manos en el cuidado de la salud y la concienciación de su práctica frecuente en pro del bienestar de pacientes y personal en general.";"2024-05-09T00:36:33+0000";"";"";""
"HospitalChone/1219414631421488_958374482740356/1219414631421488_958374482740356";"1411";"1248";"2";"1219414631421488_958374482740356";"empty";"";"fetched (200)";"2024-06-08 21:38:52.119573";"Facebook:/<post-id>/comments";"";"";"";"";""
"HospitalChone/1219414631421488_958374482740356/1219414631421488_958374482740356";"1412";"1248";"2";"1219414631421488_958374482740356";"offcut";"";"fetched (200)";"2024-06-08 21:38:52.119573";"Facebook:/<post-id>/comments";"";"";"";"";""
